cdd	bg_count	bg_percentage
gnl|CDD|434510	23	4.089976495438556e-07
gnl|CDD|314235	23	4.089976495438556e-07
gnl|CDD|198047	23	4.089976495438556e-07
gnl|CDD|277024	23	4.089976495438556e-07
gnl|CDD|240611	23	4.089976495438556e-07
gnl|CDD|176808	23	4.089976495438556e-07
gnl|CDD|436729	23	4.089976495438556e-07
gnl|CDD|177673	23	4.089976495438556e-07
gnl|CDD|429195	23	4.089976495438556e-07
gnl|CDD|284059	23	4.089976495438556e-07
gnl|CDD|436838	23	4.089976495438556e-07
gnl|CDD|411703	23	4.089976495438556e-07
gnl|CDD|226529	23	4.089976495438556e-07
gnl|CDD|239617	23	4.089976495438556e-07
gnl|CDD|287754	23	4.089976495438556e-07
gnl|CDD|410956	23	4.089976495438556e-07
gnl|CDD|438914	23	4.089976495438556e-07
gnl|CDD|225478	23	4.089976495438556e-07
gnl|CDD|432638	23	4.089976495438556e-07
gnl|CDD|438280	23	4.089976495438556e-07
gnl|CDD|197519	23	4.089976495438556e-07
gnl|CDD|240052	23	4.089976495438556e-07
gnl|CDD|428695	23	4.089976495438556e-07
gnl|CDD|430463	23	4.089976495438556e-07
gnl|CDD|350525	23	4.089976495438556e-07
gnl|CDD|184571	23	4.089976495438556e-07
gnl|CDD|410086	23	4.089976495438556e-07
gnl|CDD|381591	23	4.089976495438556e-07
gnl|CDD|438900	23	4.089976495438556e-07
gnl|CDD|350603	23	4.089976495438556e-07
gnl|CDD|409874	23	4.089976495438556e-07
gnl|CDD|380881	23	4.089976495438556e-07
gnl|CDD|241446	23	4.089976495438556e-07
gnl|CDD|183707	23	4.089976495438556e-07
gnl|CDD|397086	23	4.089976495438556e-07
gnl|CDD|188596	23	4.089976495438556e-07
gnl|CDD|433055	23	4.089976495438556e-07
gnl|CDD|429520	23	4.089976495438556e-07
gnl|CDD|239310	23	4.089976495438556e-07
gnl|CDD|367755	23	4.089976495438556e-07
gnl|CDD|240972	23	4.089976495438556e-07
gnl|CDD|425816	23	4.089976495438556e-07
gnl|CDD|380204	23	4.089976495438556e-07
gnl|CDD|410579	23	4.089976495438556e-07
gnl|CDD|319941	23	4.089976495438556e-07
gnl|CDD|380883	23	4.089976495438556e-07
gnl|CDD|277279	23	4.089976495438556e-07
gnl|CDD|128986	23	4.089976495438556e-07
gnl|CDD|437865	23	4.089976495438556e-07
gnl|CDD|439185	23	4.089976495438556e-07
gnl|CDD|310962	23	4.089976495438556e-07
gnl|CDD|399215	23	4.089976495438556e-07
gnl|CDD|425865	23	4.089976495438556e-07
gnl|CDD|107243	23	4.089976495438556e-07
gnl|CDD|239894	23	4.089976495438556e-07
gnl|CDD|403420	23	4.089976495438556e-07
gnl|CDD|406144	23	4.089976495438556e-07
gnl|CDD|381661	23	4.089976495438556e-07
gnl|CDD|293913	23	4.089976495438556e-07
gnl|CDD|431892	23	4.089976495438556e-07
gnl|CDD|429202	23	4.089976495438556e-07
gnl|CDD|211421	23	4.089976495438556e-07
gnl|CDD|411815	23	4.089976495438556e-07
gnl|CDD|225408	23	4.089976495438556e-07
gnl|CDD|439180	23	4.089976495438556e-07
gnl|CDD|436875	23	4.089976495438556e-07
gnl|CDD|276991	23	4.089976495438556e-07
gnl|CDD|402892	23	4.089976495438556e-07
gnl|CDD|408159	23	4.089976495438556e-07
gnl|CDD|435309	23	4.089976495438556e-07
gnl|CDD|349684	23	4.089976495438556e-07
gnl|CDD|403865	23	4.089976495438556e-07
gnl|CDD|173474	23	4.089976495438556e-07
gnl|CDD|338253	23	4.089976495438556e-07
gnl|CDD|260038	23	4.089976495438556e-07
gnl|CDD|410494	23	4.089976495438556e-07
gnl|CDD|429499	23	4.089976495438556e-07
gnl|CDD|275247	23	4.089976495438556e-07
gnl|CDD|408189	23	4.089976495438556e-07
gnl|CDD|239696	23	4.089976495438556e-07
gnl|CDD|409969	23	4.089976495438556e-07
gnl|CDD|226204	22	3.912151430419488e-07
gnl|CDD|436084	22	3.912151430419488e-07
gnl|CDD|431980	22	3.912151430419488e-07
gnl|CDD|436977	22	3.912151430419488e-07
gnl|CDD|427436	22	3.912151430419488e-07
gnl|CDD|380821	22	3.912151430419488e-07
gnl|CDD|411903	22	3.912151430419488e-07
gnl|CDD|198101	22	3.912151430419488e-07
gnl|CDD|427556	22	3.912151430419488e-07
gnl|CDD|396625	22	3.912151430419488e-07
gnl|CDD|425456	22	3.912151430419488e-07
gnl|CDD|427381	22	3.912151430419488e-07
gnl|CDD|211324	22	3.912151430419488e-07
gnl|CDD|375036	22	3.912151430419488e-07
gnl|CDD|277096	22	3.912151430419488e-07
gnl|CDD|239529	22	3.912151430419488e-07
gnl|CDD|240102	22	3.912151430419488e-07
gnl|CDD|430091	22	3.912151430419488e-07
gnl|CDD|433972	22	3.912151430419488e-07
gnl|CDD|438689	22	3.912151430419488e-07
gnl|CDD|435537	22	3.912151430419488e-07
gnl|CDD|380891	22	3.912151430419488e-07
gnl|CDD|430274	22	3.912151430419488e-07
gnl|CDD|198178	22	3.912151430419488e-07
gnl|CDD|279973	22	3.912151430419488e-07
gnl|CDD|439397	22	3.912151430419488e-07
gnl|CDD|214738	22	3.912151430419488e-07
gnl|CDD|439105	22	3.912151430419488e-07
gnl|CDD|431877	22	3.912151430419488e-07
gnl|CDD|427003	22	3.912151430419488e-07
gnl|CDD|380951	22	3.912151430419488e-07
gnl|CDD|223509	22	3.912151430419488e-07
gnl|CDD|436032	22	3.912151430419488e-07
gnl|CDD|381573	22	3.912151430419488e-07
gnl|CDD|404048	22	3.912151430419488e-07
gnl|CDD|438751	22	3.912151430419488e-07
gnl|CDD|188740	22	3.912151430419488e-07
gnl|CDD|238404	22	3.912151430419488e-07
gnl|CDD|438702	22	3.912151430419488e-07
gnl|CDD|433744	22	3.912151430419488e-07
gnl|CDD|425790	22	3.912151430419488e-07
gnl|CDD|350318	22	3.912151430419488e-07
gnl|CDD|409376	22	3.912151430419488e-07
gnl|CDD|381451	22	3.912151430419488e-07
gnl|CDD|409415	22	3.912151430419488e-07
gnl|CDD|260032	22	3.912151430419488e-07
gnl|CDD|436196	22	3.912151430419488e-07
gnl|CDD|272971	22	3.912151430419488e-07
gnl|CDD|283102	22	3.912151430419488e-07
gnl|CDD|273409	22	3.912151430419488e-07
gnl|CDD|402507	22	3.912151430419488e-07
gnl|CDD|212484	22	3.912151430419488e-07
gnl|CDD|341387	22	3.912151430419488e-07
gnl|CDD|430129	22	3.912151430419488e-07
gnl|CDD|428956	22	3.912151430419488e-07
gnl|CDD|438471	22	3.912151430419488e-07
gnl|CDD|380829	22	3.912151430419488e-07
gnl|CDD|428903	22	3.912151430419488e-07
gnl|CDD|239705	22	3.912151430419488e-07
gnl|CDD|427359	22	3.912151430419488e-07
gnl|CDD|350325	22	3.912151430419488e-07
gnl|CDD|409205	22	3.912151430419488e-07
gnl|CDD|269860	22	3.912151430419488e-07
gnl|CDD|439081	22	3.912151430419488e-07
gnl|CDD|240029	22	3.912151430419488e-07
gnl|CDD|381459	22	3.912151430419488e-07
gnl|CDD|188736	22	3.912151430419488e-07
gnl|CDD|214995	22	3.912151430419488e-07
gnl|CDD|405477	22	3.912151430419488e-07
gnl|CDD|402191	22	3.912151430419488e-07
gnl|CDD|214615	22	3.912151430419488e-07
gnl|CDD|340563	22	3.912151430419488e-07
gnl|CDD|436224	22	3.912151430419488e-07
gnl|CDD|434264	22	3.912151430419488e-07
gnl|CDD|427085	22	3.912151430419488e-07
gnl|CDD|436398	22	3.912151430419488e-07
gnl|CDD|193590	22	3.912151430419488e-07
gnl|CDD|381488	22	3.912151430419488e-07
gnl|CDD|260007	22	3.912151430419488e-07
gnl|CDD|239710	22	3.912151430419488e-07
gnl|CDD|270100	22	3.912151430419488e-07
gnl|CDD|380892	22	3.912151430419488e-07
gnl|CDD|128850	22	3.912151430419488e-07
gnl|CDD|289529	22	3.912151430419488e-07
gnl|CDD|438926	22	3.912151430419488e-07
gnl|CDD|239315	22	3.912151430419488e-07
gnl|CDD|290824	22	3.912151430419488e-07
gnl|CDD|222828	22	3.912151430419488e-07
gnl|CDD|239694	22	3.912151430419488e-07
gnl|CDD|237508	22	3.912151430419488e-07
gnl|CDD|213374	22	3.912151430419488e-07
gnl|CDD|381670	22	3.912151430419488e-07
gnl|CDD|431114	22	3.912151430419488e-07
gnl|CDD|188846	22	3.912151430419488e-07
gnl|CDD|239690	22	3.912151430419488e-07
gnl|CDD|349678	22	3.912151430419488e-07
gnl|CDD|269954	22	3.912151430419488e-07
gnl|CDD|408069	22	3.912151430419488e-07
gnl|CDD|188771	22	3.912151430419488e-07
gnl|CDD|188957	22	3.912151430419488e-07
gnl|CDD|438779	22	3.912151430419488e-07
gnl|CDD|381637	22	3.912151430419488e-07
gnl|CDD|430759	22	3.912151430419488e-07
gnl|CDD|425416	22	3.912151430419488e-07
gnl|CDD|197766	22	3.912151430419488e-07
gnl|CDD|177050	22	3.912151430419488e-07
gnl|CDD|374565	22	3.912151430419488e-07
gnl|CDD|438501	22	3.912151430419488e-07
gnl|CDD|439281	22	3.912151430419488e-07
gnl|CDD|426634	22	3.912151430419488e-07
gnl|CDD|436132	22	3.912151430419488e-07
gnl|CDD|238207	22	3.912151430419488e-07
gnl|CDD|436278	22	3.912151430419488e-07
gnl|CDD|214468	22	3.912151430419488e-07
gnl|CDD|369065	22	3.912151430419488e-07
gnl|CDD|381645	22	3.912151430419488e-07
gnl|CDD|431388	22	3.912151430419488e-07
gnl|CDD|429154	21	3.7343263654004206e-07
gnl|CDD|350604	21	3.7343263654004206e-07
gnl|CDD|432504	21	3.7343263654004206e-07
gnl|CDD|184361	21	3.7343263654004206e-07
gnl|CDD|239684	21	3.7343263654004206e-07
gnl|CDD|240585	21	3.7343263654004206e-07
gnl|CDD|240155	21	3.7343263654004206e-07
gnl|CDD|188839	21	3.7343263654004206e-07
gnl|CDD|213000	21	3.7343263654004206e-07
gnl|CDD|431969	21	3.7343263654004206e-07
gnl|CDD|314977	21	3.7343263654004206e-07
gnl|CDD|404851	21	3.7343263654004206e-07
gnl|CDD|188958	21	3.7343263654004206e-07
gnl|CDD|283078	21	3.7343263654004206e-07
gnl|CDD|436736	21	3.7343263654004206e-07
gnl|CDD|381667	21	3.7343263654004206e-07
gnl|CDD|404753	21	3.7343263654004206e-07
gnl|CDD|437143	21	3.7343263654004206e-07
gnl|CDD|399250	21	3.7343263654004206e-07
gnl|CDD|426909	21	3.7343263654004206e-07
gnl|CDD|153397	21	3.7343263654004206e-07
gnl|CDD|439297	21	3.7343263654004206e-07
gnl|CDD|438695	21	3.7343263654004206e-07
gnl|CDD|227892	21	3.7343263654004206e-07
gnl|CDD|411633	21	3.7343263654004206e-07
gnl|CDD|434034	21	3.7343263654004206e-07
gnl|CDD|241282	21	3.7343263654004206e-07
gnl|CDD|293884	21	3.7343263654004206e-07
gnl|CDD|277021	21	3.7343263654004206e-07
gnl|CDD|188783	21	3.7343263654004206e-07
gnl|CDD|153166	21	3.7343263654004206e-07
gnl|CDD|436964	21	3.7343263654004206e-07
gnl|CDD|437576	21	3.7343263654004206e-07
gnl|CDD|411391	21	3.7343263654004206e-07
gnl|CDD|429839	21	3.7343263654004206e-07
gnl|CDD|380818	21	3.7343263654004206e-07
gnl|CDD|428217	21	3.7343263654004206e-07
gnl|CDD|380823	21	3.7343263654004206e-07
gnl|CDD|380830	21	3.7343263654004206e-07
gnl|CDD|270603	21	3.7343263654004206e-07
gnl|CDD|431657	21	3.7343263654004206e-07
gnl|CDD|131624	21	3.7343263654004206e-07
gnl|CDD|284601	21	3.7343263654004206e-07
gnl|CDD|163507	21	3.7343263654004206e-07
gnl|CDD|409219	21	3.7343263654004206e-07
gnl|CDD|270585	21	3.7343263654004206e-07
gnl|CDD|381668	21	3.7343263654004206e-07
gnl|CDD|380220	21	3.7343263654004206e-07
gnl|CDD|131839	21	3.7343263654004206e-07
gnl|CDD|198290	21	3.7343263654004206e-07
gnl|CDD|380885	21	3.7343263654004206e-07
gnl|CDD|270083	21	3.7343263654004206e-07
gnl|CDD|409945	21	3.7343263654004206e-07
gnl|CDD|179740	21	3.7343263654004206e-07
gnl|CDD|436947	21	3.7343263654004206e-07
gnl|CDD|431177	21	3.7343263654004206e-07
gnl|CDD|411256	21	3.7343263654004206e-07
gnl|CDD|435777	21	3.7343263654004206e-07
gnl|CDD|269859	21	3.7343263654004206e-07
gnl|CDD|269862	21	3.7343263654004206e-07
gnl|CDD|312837	21	3.7343263654004206e-07
gnl|CDD|406101	21	3.7343263654004206e-07
gnl|CDD|341380	21	3.7343263654004206e-07
gnl|CDD|184277	21	3.7343263654004206e-07
gnl|CDD|99927	21	3.7343263654004206e-07
gnl|CDD|438803	21	3.7343263654004206e-07
gnl|CDD|320679	21	3.7343263654004206e-07
gnl|CDD|439242	21	3.7343263654004206e-07
gnl|CDD|429201	21	3.7343263654004206e-07
gnl|CDD|350656	21	3.7343263654004206e-07
gnl|CDD|436735	21	3.7343263654004206e-07
gnl|CDD|410213	21	3.7343263654004206e-07
gnl|CDD|289956	21	3.7343263654004206e-07
gnl|CDD|381493	21	3.7343263654004206e-07
gnl|CDD|100041	21	3.7343263654004206e-07
gnl|CDD|381257	21	3.7343263654004206e-07
gnl|CDD|431410	21	3.7343263654004206e-07
gnl|CDD|319915	21	3.7343263654004206e-07
gnl|CDD|429316	21	3.7343263654004206e-07
gnl|CDD|432149	21	3.7343263654004206e-07
gnl|CDD|436779	21	3.7343263654004206e-07
gnl|CDD|433708	21	3.7343263654004206e-07
gnl|CDD|404088	21	3.7343263654004206e-07
gnl|CDD|214958	21	3.7343263654004206e-07
gnl|CDD|215001	21	3.7343263654004206e-07
gnl|CDD|238606	21	3.7343263654004206e-07
gnl|CDD|349671	21	3.7343263654004206e-07
gnl|CDD|151258	21	3.7343263654004206e-07
gnl|CDD|433323	21	3.7343263654004206e-07
gnl|CDD|439196	21	3.7343263654004206e-07
gnl|CDD|163469	21	3.7343263654004206e-07
gnl|CDD|434194	21	3.7343263654004206e-07
gnl|CDD|349384	21	3.7343263654004206e-07
gnl|CDD|405272	21	3.7343263654004206e-07
gnl|CDD|280553	21	3.7343263654004206e-07
gnl|CDD|198292	21	3.7343263654004206e-07
gnl|CDD|429979	21	3.7343263654004206e-07
gnl|CDD|426180	21	3.7343263654004206e-07
gnl|CDD|426252	21	3.7343263654004206e-07
gnl|CDD|437841	21	3.7343263654004206e-07
gnl|CDD|188806	21	3.7343263654004206e-07
gnl|CDD|188805	21	3.7343263654004206e-07
gnl|CDD|398571	21	3.7343263654004206e-07
gnl|CDD|439472	21	3.7343263654004206e-07
gnl|CDD|430724	21	3.7343263654004206e-07
gnl|CDD|319894	21	3.7343263654004206e-07
gnl|CDD|436958	21	3.7343263654004206e-07
gnl|CDD|130125	21	3.7343263654004206e-07
gnl|CDD|349382	21	3.7343263654004206e-07
gnl|CDD|381453	21	3.7343263654004206e-07
gnl|CDD|237446	21	3.7343263654004206e-07
gnl|CDD|106556	21	3.7343263654004206e-07
gnl|CDD|198224	21	3.7343263654004206e-07
gnl|CDD|433868	21	3.7343263654004206e-07
gnl|CDD|119372	21	3.7343263654004206e-07
gnl|CDD|99722	21	3.7343263654004206e-07
gnl|CDD|439096	21	3.7343263654004206e-07
gnl|CDD|275312	20	3.556501300381353e-07
gnl|CDD|412105	20	3.556501300381353e-07
gnl|CDD|438858	20	3.556501300381353e-07
gnl|CDD|432407	20	3.556501300381353e-07
gnl|CDD|409220	20	3.556501300381353e-07
gnl|CDD|381534	20	3.556501300381353e-07
gnl|CDD|128703	20	3.556501300381353e-07
gnl|CDD|402708	20	3.556501300381353e-07
gnl|CDD|433062	20	3.556501300381353e-07
gnl|CDD|438959	20	3.556501300381353e-07
gnl|CDD|277296	20	3.556501300381353e-07
gnl|CDD|277036	20	3.556501300381353e-07
gnl|CDD|188802	20	3.556501300381353e-07
gnl|CDD|400774	20	3.556501300381353e-07
gnl|CDD|407521	20	3.556501300381353e-07
gnl|CDD|411467	20	3.556501300381353e-07
gnl|CDD|409536	20	3.556501300381353e-07
gnl|CDD|213383	20	3.556501300381353e-07
gnl|CDD|349700	20	3.556501300381353e-07
gnl|CDD|340603	20	3.556501300381353e-07
gnl|CDD|432633	20	3.556501300381353e-07
gnl|CDD|409530	20	3.556501300381353e-07
gnl|CDD|437447	20	3.556501300381353e-07
gnl|CDD|238468	20	3.556501300381353e-07
gnl|CDD|439101	20	3.556501300381353e-07
gnl|CDD|411597	20	3.556501300381353e-07
gnl|CDD|432424	20	3.556501300381353e-07
gnl|CDD|198013	20	3.556501300381353e-07
gnl|CDD|437939	20	3.556501300381353e-07
gnl|CDD|380842	20	3.556501300381353e-07
gnl|CDD|178403	20	3.556501300381353e-07
gnl|CDD|437212	20	3.556501300381353e-07
gnl|CDD|226336	20	3.556501300381353e-07
gnl|CDD|349716	20	3.556501300381353e-07
gnl|CDD|224146	20	3.556501300381353e-07
gnl|CDD|236360	20	3.556501300381353e-07
gnl|CDD|435261	20	3.556501300381353e-07
gnl|CDD|199893	20	3.556501300381353e-07
gnl|CDD|198309	20	3.556501300381353e-07
gnl|CDD|273179	20	3.556501300381353e-07
gnl|CDD|435758	20	3.556501300381353e-07
gnl|CDD|238926	20	3.556501300381353e-07
gnl|CDD|222799	20	3.556501300381353e-07
gnl|CDD|350549	20	3.556501300381353e-07
gnl|CDD|239361	20	3.556501300381353e-07
gnl|CDD|439002	20	3.556501300381353e-07
gnl|CDD|427264	20	3.556501300381353e-07
gnl|CDD|162834	20	3.556501300381353e-07
gnl|CDD|436760	20	3.556501300381353e-07
gnl|CDD|381117	20	3.556501300381353e-07
gnl|CDD|240154	20	3.556501300381353e-07
gnl|CDD|350327	20	3.556501300381353e-07
gnl|CDD|427725	20	3.556501300381353e-07
gnl|CDD|214654	20	3.556501300381353e-07
gnl|CDD|292240	20	3.556501300381353e-07
gnl|CDD|213395	20	3.556501300381353e-07
gnl|CDD|400235	20	3.556501300381353e-07
gnl|CDD|380311	20	3.556501300381353e-07
gnl|CDD|410525	20	3.556501300381353e-07
gnl|CDD|340185	20	3.556501300381353e-07
gnl|CDD|432346	20	3.556501300381353e-07
gnl|CDD|277148	20	3.556501300381353e-07
gnl|CDD|395572	20	3.556501300381353e-07
gnl|CDD|381503	20	3.556501300381353e-07
gnl|CDD|225247	20	3.556501300381353e-07
gnl|CDD|409513	20	3.556501300381353e-07
gnl|CDD|427059	20	3.556501300381353e-07
gnl|CDD|223611	20	3.556501300381353e-07
gnl|CDD|436900	20	3.556501300381353e-07
gnl|CDD|406348	20	3.556501300381353e-07
gnl|CDD|236975	20	3.556501300381353e-07
gnl|CDD|434222	20	3.556501300381353e-07
gnl|CDD|437302	20	3.556501300381353e-07
gnl|CDD|340569	20	3.556501300381353e-07
gnl|CDD|214993	20	3.556501300381353e-07
gnl|CDD|427644	20	3.556501300381353e-07
gnl|CDD|439267	20	3.556501300381353e-07
gnl|CDD|371285	20	3.556501300381353e-07
gnl|CDD|214723	20	3.556501300381353e-07
gnl|CDD|427823	20	3.556501300381353e-07
gnl|CDD|277080	20	3.556501300381353e-07
gnl|CDD|426129	20	3.556501300381353e-07
gnl|CDD|188834	20	3.556501300381353e-07
gnl|CDD|409533	20	3.556501300381353e-07
gnl|CDD|283308	20	3.556501300381353e-07
gnl|CDD|396108	20	3.556501300381353e-07
gnl|CDD|214344	20	3.556501300381353e-07
gnl|CDD|430130	20	3.556501300381353e-07
gnl|CDD|198182	20	3.556501300381353e-07
gnl|CDD|411901	20	3.556501300381353e-07
gnl|CDD|315477	20	3.556501300381353e-07
gnl|CDD|381658	20	3.556501300381353e-07
gnl|CDD|153206	20	3.556501300381353e-07
gnl|CDD|198211	20	3.556501300381353e-07
gnl|CDD|274415	20	3.556501300381353e-07
gnl|CDD|293883	20	3.556501300381353e-07
gnl|CDD|212765	20	3.556501300381353e-07
gnl|CDD|176793	20	3.556501300381353e-07
gnl|CDD|214960	20	3.556501300381353e-07
gnl|CDD|427204	20	3.556501300381353e-07
gnl|CDD|289815	20	3.556501300381353e-07
gnl|CDD|177310	20	3.556501300381353e-07
gnl|CDD|381662	20	3.556501300381353e-07
gnl|CDD|430570	20	3.556501300381353e-07
gnl|CDD|434772	20	3.556501300381353e-07
gnl|CDD|173121	20	3.556501300381353e-07
gnl|CDD|240595	20	3.556501300381353e-07
gnl|CDD|240099	20	3.556501300381353e-07
gnl|CDD|437652	20	3.556501300381353e-07
gnl|CDD|410581	20	3.556501300381353e-07
gnl|CDD|381545	20	3.556501300381353e-07
gnl|CDD|199887	20	3.556501300381353e-07
gnl|CDD|396791	20	3.556501300381353e-07
gnl|CDD|380345	20	3.556501300381353e-07
gnl|CDD|238297	20	3.556501300381353e-07
gnl|CDD|185629	20	3.556501300381353e-07
gnl|CDD|439697	20	3.556501300381353e-07
gnl|CDD|153186	19	3.3786762353622855e-07
gnl|CDD|282535	19	3.3786762353622855e-07
gnl|CDD|271237	19	3.3786762353622855e-07
gnl|CDD|369052	19	3.3786762353622855e-07
gnl|CDD|285151	19	3.3786762353622855e-07
gnl|CDD|222847	19	3.3786762353622855e-07
gnl|CDD|111114	19	3.3786762353622855e-07
gnl|CDD|153401	19	3.3786762353622855e-07
gnl|CDD|381663	19	3.3786762353622855e-07
gnl|CDD|238069	19	3.3786762353622855e-07
gnl|CDD|430769	19	3.3786762353622855e-07
gnl|CDD|427033	19	3.3786762353622855e-07
gnl|CDD|239815	19	3.3786762353622855e-07
gnl|CDD|437739	19	3.3786762353622855e-07
gnl|CDD|198405	19	3.3786762353622855e-07
gnl|CDD|429934	19	3.3786762353622855e-07
gnl|CDD|426752	19	3.3786762353622855e-07
gnl|CDD|239537	19	3.3786762353622855e-07
gnl|CDD|240028	19	3.3786762353622855e-07
gnl|CDD|435965	19	3.3786762353622855e-07
gnl|CDD|435324	19	3.3786762353622855e-07
gnl|CDD|350850	19	3.3786762353622855e-07
gnl|CDD|188867	19	3.3786762353622855e-07
gnl|CDD|408605	19	3.3786762353622855e-07
gnl|CDD|198096	19	3.3786762353622855e-07
gnl|CDD|409280	19	3.3786762353622855e-07
gnl|CDD|431427	19	3.3786762353622855e-07
gnl|CDD|131942	19	3.3786762353622855e-07
gnl|CDD|240047	19	3.3786762353622855e-07
gnl|CDD|430873	19	3.3786762353622855e-07
gnl|CDD|188882	19	3.3786762353622855e-07
gnl|CDD|320681	19	3.3786762353622855e-07
gnl|CDD|188742	19	3.3786762353622855e-07
gnl|CDD|270101	19	3.3786762353622855e-07
gnl|CDD|432904	19	3.3786762353622855e-07
gnl|CDD|319870	19	3.3786762353622855e-07
gnl|CDD|410604	19	3.3786762353622855e-07
gnl|CDD|214901	19	3.3786762353622855e-07
gnl|CDD|240043	19	3.3786762353622855e-07
gnl|CDD|430019	19	3.3786762353622855e-07
gnl|CDD|226522	19	3.3786762353622855e-07
gnl|CDD|274763	19	3.3786762353622855e-07
gnl|CDD|238710	19	3.3786762353622855e-07
gnl|CDD|407457	19	3.3786762353622855e-07
gnl|CDD|380374	19	3.3786762353622855e-07
gnl|CDD|381671	19	3.3786762353622855e-07
gnl|CDD|350632	19	3.3786762353622855e-07
gnl|CDD|270526	19	3.3786762353622855e-07
gnl|CDD|431418	19	3.3786762353622855e-07
gnl|CDD|436214	19	3.3786762353622855e-07
gnl|CDD|214591	19	3.3786762353622855e-07
gnl|CDD|410582	19	3.3786762353622855e-07
gnl|CDD|427282	19	3.3786762353622855e-07
gnl|CDD|173967	19	3.3786762353622855e-07
gnl|CDD|433018	19	3.3786762353622855e-07
gnl|CDD|260010	19	3.3786762353622855e-07
gnl|CDD|239250	19	3.3786762353622855e-07
gnl|CDD|128366	19	3.3786762353622855e-07
gnl|CDD|349337	19	3.3786762353622855e-07
gnl|CDD|433947	19	3.3786762353622855e-07
gnl|CDD|338629	19	3.3786762353622855e-07
gnl|CDD|340674	19	3.3786762353622855e-07
gnl|CDD|401233	19	3.3786762353622855e-07
gnl|CDD|408540	19	3.3786762353622855e-07
gnl|CDD|437687	19	3.3786762353622855e-07
gnl|CDD|438932	19	3.3786762353622855e-07
gnl|CDD|426563	19	3.3786762353622855e-07
gnl|CDD|212487	19	3.3786762353622855e-07
gnl|CDD|429549	19	3.3786762353622855e-07
gnl|CDD|436748	19	3.3786762353622855e-07
gnl|CDD|293727	19	3.3786762353622855e-07
gnl|CDD|188931	19	3.3786762353622855e-07
gnl|CDD|350301	19	3.3786762353622855e-07
gnl|CDD|128777	19	3.3786762353622855e-07
gnl|CDD|293916	19	3.3786762353622855e-07
gnl|CDD|239474	19	3.3786762353622855e-07
gnl|CDD|183135	19	3.3786762353622855e-07
gnl|CDD|176902	19	3.3786762353622855e-07
gnl|CDD|412042	19	3.3786762353622855e-07
gnl|CDD|409495	19	3.3786762353622855e-07
gnl|CDD|435366	19	3.3786762353622855e-07
gnl|CDD|227051	19	3.3786762353622855e-07
gnl|CDD|432477	19	3.3786762353622855e-07
gnl|CDD|399786	19	3.3786762353622855e-07
gnl|CDD|430180	19	3.3786762353622855e-07
gnl|CDD|281995	19	3.3786762353622855e-07
gnl|CDD|410541	19	3.3786762353622855e-07
gnl|CDD|404610	19	3.3786762353622855e-07
gnl|CDD|426005	19	3.3786762353622855e-07
gnl|CDD|260028	19	3.3786762353622855e-07
gnl|CDD|431210	19	3.3786762353622855e-07
gnl|CDD|270513	19	3.3786762353622855e-07
gnl|CDD|226095	19	3.3786762353622855e-07
gnl|CDD|380825	19	3.3786762353622855e-07
gnl|CDD|438430	19	3.3786762353622855e-07
gnl|CDD|319250	19	3.3786762353622855e-07
gnl|CDD|410232	19	3.3786762353622855e-07
gnl|CDD|199830	19	3.3786762353622855e-07
gnl|CDD|438180	19	3.3786762353622855e-07
gnl|CDD|396760	19	3.3786762353622855e-07
gnl|CDD|270460	19	3.3786762353622855e-07
gnl|CDD|437027	19	3.3786762353622855e-07
gnl|CDD|426309	19	3.3786762353622855e-07
gnl|CDD|381088	19	3.3786762353622855e-07
gnl|CDD|166616	19	3.3786762353622855e-07
gnl|CDD|240039	19	3.3786762353622855e-07
gnl|CDD|237207	19	3.3786762353622855e-07
gnl|CDD|433920	19	3.3786762353622855e-07
gnl|CDD|437312	19	3.3786762353622855e-07
gnl|CDD|411782	19	3.3786762353622855e-07
gnl|CDD|381574	19	3.3786762353622855e-07
gnl|CDD|410089	19	3.3786762353622855e-07
gnl|CDD|277240	18	3.2008511703432175e-07
gnl|CDD|429923	18	3.2008511703432175e-07
gnl|CDD|212975	18	3.2008511703432175e-07
gnl|CDD|409409	18	3.2008511703432175e-07
gnl|CDD|238001	18	3.2008511703432175e-07
gnl|CDD|260046	18	3.2008511703432175e-07
gnl|CDD|273687	18	3.2008511703432175e-07
gnl|CDD|269856	18	3.2008511703432175e-07
gnl|CDD|188820	18	3.2008511703432175e-07
gnl|CDD|438925	18	3.2008511703432175e-07
gnl|CDD|427197	18	3.2008511703432175e-07
gnl|CDD|428575	18	3.2008511703432175e-07
gnl|CDD|240151	18	3.2008511703432175e-07
gnl|CDD|188811	18	3.2008511703432175e-07
gnl|CDD|131353	18	3.2008511703432175e-07
gnl|CDD|435795	18	3.2008511703432175e-07
gnl|CDD|408438	18	3.2008511703432175e-07
gnl|CDD|177324	18	3.2008511703432175e-07
gnl|CDD|411902	18	3.2008511703432175e-07
gnl|CDD|239503	18	3.2008511703432175e-07
gnl|CDD|240589	18	3.2008511703432175e-07
gnl|CDD|430103	18	3.2008511703432175e-07
gnl|CDD|188822	18	3.2008511703432175e-07
gnl|CDD|438302	18	3.2008511703432175e-07
gnl|CDD|410374	18	3.2008511703432175e-07
gnl|CDD|410464	18	3.2008511703432175e-07
gnl|CDD|239538	18	3.2008511703432175e-07
