30.142	102.9607	deer gut
64.1006	-22.029	bird gut
42.0347	-93.62	food
37.12814	99.72775	bird gut
34.05	-118.24	human gut
65.0069676	25.5157638	human gut
21.1458	79.0882	human gut
21.406	77.1485	human gut
20.771204	73.7303357	water associated
37.2756762	-104.6558123	human gut
52.2093655	4.1584496	human gut
45.5243	-122.8752	primate gut
32.03	118.7	activated sludge
32.22	118.75	activated sludge
33.65	116.93	activated sludge
23.19	113.43	activated sludge
41.79	123.44	activated sludge
31.49	120.32	activated sludge
36.1	120.33	activated sludge
24.63	118.01	activated sludge
22.25	113.52	activated sludge
33.63	116.99	activated sludge
31.61	120.3	activated sludge
41.9	-87.6	built environment
40.107208420793235	-82.18359231948853	built environment
55.9396438	9.31808460399444	pig gut
55.54595955	11.6979058259486	pig gut
55.3784583	9.13192766793894	pig gut
55.640494	12.5058209	wastewater
55.694986	12.615026	wastewater
55.608534	12.450516	wastewater
22.406236	114.213394	activated sludge
22.511132	114.118591	activated sludge
55.9445	-3.1902	chicken gut
39.95	-75.17	dog gut
55.9533	-3.1883	wastewater
41.3275	19.8189	wastewater
45.4215	-75.6972	wastewater
-37.9145	144.6432	wastewater
55.6761	12.5683	wastewater
14.7645	-17.366	wastewater
43.222	76.8512	wastewater
31.8111	-106.5013	wastewater
13.4549	-16.579	wastewater
39.9334	32.8597	wastewater
5.7288	100.5071	wastewater
43.6532	-79.3832	wastewater
4.706	-74.2301	wastewater
-45.8788	170.5028	wastewater
35.6892	51.389	wastewater
8.9806	38.7578	wastewater
56.9496	24.1052	wastewater
-1.4558	-48.4902	wastewater
46.0569	14.5058	wastewater
42.645875	21.169584	wastewater
41.8755	-87.6244	wastewater
27.7172	85.324	wastewater
23.1291	113.2644	wastewater
9.9312	76.2673	wastewater
-0.8675	-89.4364	wastewater
42.6977	23.3219	wastewater
44.7866	20.4489	wastewater
11.5449	104.8922	wastewater
40.0149	-105.2705	wastewater
47.4979	19.0402	wastewater
33.749	-84.3901	wastewater
52.1365	5.2104	wastewater
52.52	13.405	wastewater
24.8615	67.0099	wastewater
31.7683	35.2137	wastewater
41.7151	44.8271	wastewater
12.1348	15.0557	wastewater
41.9973	21.428	wastewater
50.4452	-104.6189	wastewater
-15.3875	28.3228	wastewater
45.5202	-122.6741	wastewater
46.948	7.4474	wastewater
-0.1807	-78.4678	wastewater
48.2082	16.3738	wastewater
1.3521	103.8198	human skin
-1.2921	36.8219	wastewater
39.8714	-104.2701	wastewater
45.815	15.9819	wastewater
-3.3439	37.3293	wastewater
7.3775	3.947	wastewater
49.1951	16.6068	wastewater
51.4164	21.9693	wastewater
64.1265	-21.8174	wastewater
60.1699	24.9384	wastewater
57.7089	11.9746	wastewater
47.0105	28.8638	wastewater
-22.5515	27.1147	wastewater
59.8586	17.6389	wastewater
-26.2041	28.0473	wastewater
5.36	-4.0083	wastewater
53.2707	-9.0568	wastewater
41.3851	2.1734	wastewater
49.5096	5.9221	wastewater
48.1486	17.1077	wastewater
6.9271	79.8612	wastewater
10.8231	106.6297	wastewater
47.6038	-122.33	wastewater
59.9139	10.7522	wastewater
-12.0464	-77.0428	wastewater
41.9028	12.4964	wastewater
9.4329	-0.8485	wastewater
6.1725	1.2314	wastewater
35.8902	14.4767	wastewater
51.0486	-114.0708	wastewater
-35.3452	149.095	wastewater
-12.8232	28.2176	wastewater
22.2864	114.1492	human gut
28.17951	112.94388	activated sludge
39.2848183	-76.6905364	human gut
23.2117	91.1161	human gut
23.7	90.3667	human gut
42.3601	-71.0589	built environment
40.4406	-79.9958	human gut
40.437087	-79.96076	built environment
40.4368286	-79.960688	built environment
42.8723	-79.4187	lake associated
42.8698	-79.3982	lake associated
42.8746	-79.2323	lake associated
42.8722	-79.4272	lake associated
42.8638	-79.3862	lake associated
43.2043	-79.2669	lake associated
43.2047	-79.266	lake associated
43.2247	-79.6183	lake associated
43.2052	-79.2648	lake associated
42.8698	-79.3981	lake associated
42.8723	-79.4188	lake associated
38.54	-121.74	cattle gut
40.4967	-77.5386	cattle gut
35.8443	-83.9607	plant associated
35.8444	-83.9599	plant associated
30.387	-97.7301	plant associated
47.6516	-122.3045	plant associated
42.39	-85.37	plant associated
21.0936	-100.2988	plant associated
21.7658	-100.163	plant associated
20.6863	-101.8747	plant associated
21.0411	-103.9083	plant associated
52.076382	5.149619	plant associated
-37.4713	144.7852	plant associated
-0.6394	-90.3372	plant associated
-30.0346	-51.2177	plant associated
39.3212	-121.8164	plant associated
13.1235	32.6504	plant associated
-33.229	-54.3576	plant associated
42.98	-81.24	plant associated
-33.988333	151.23	marine
42.520278	-8.820278	algae associated
-34.0075	151.21	algae associated
-18.94525	48.5133333	plant associated
-18.9765833	48.918	plant associated
-13.3705556	48.8716944	plant associated
-19.03925	48.9332222	plant associated
-12.9268889	49.1910278	plant associated
-12.4853056	49.3962222	plant associated
