accession	bac_trans_count	bac_trans_all	bac_not_trans_count	bac_not_trans_all	bac_trans_proportion	bac_not_trans_proportion	bac_trans_fold_change	arc_p_fisher	arc_p_chi2
COG5625	2.0	455582.0	1.0	4292445.0	4.389989068927218e-06	2.3296745794063757e-07	18.843786628971294	0.02585342023192048	0.01749498232709911
COG4568	2.0	455582.0	1034.0	4292445.0	4.389989068927218e-06	0.00024088835151061925	0.018224165018347477	4.641444707291007e-42	1.557449933229075e-24
COG4572	2.0	455582.0	2917.0	4292445.0	4.389989068927218e-06	0.0006795660748128398	0.006459988559811894	1.1332280020531895e-123	3.461299559326282e-68
COG5626	2.0	455582.0	475.0	4292445.0	4.389989068927218e-06	0.00011065954252180284	0.03967112974520272	3.194768249025181e-18	1.7327156735266878e-11
COG1553	2.0	455582.0	242.0	4292445.0	4.389989068927218e-06	5.637812482163429e-05	0.07786688689657559	1.2399388552260739e-08	5.476977975523698e-06
COG4824	2.0	455582.0	0.0	4292445.0	4.389989068927218e-06	0.0	inf	0.009206740278577184	0.001686449619188949
COG4454	2.0	455582.0	2.0	4292445.0	4.389989068927218e-06	4.6593491588127513e-07	9.421893314485647	0.04842752939434229	0.058105330870697594
COG0255	2.0	455582.0	63750.0	4292445.0	4.389989068927218e-06	0.014851675443715644	0.00029558880986621636	0.0	0.0
COG1487	2.0	455582.0	53.0	4292445.0	4.389989068927218e-06	1.234727527085379e-05	0.3555431439428546	0.16902129203672697	0.20353701419426223
COG1981	2.0	455582.0	0.0	4292445.0	4.389989068927218e-06	0.0	inf	0.009206740278577184	0.001686449619188949
COG0386	2.0	455582.0	10.0	4292445.0	4.389989068927218e-06	2.3296745794063756e-06	1.8843786628971293	0.32232983907011203	0.7326109430160155
COG3556	2.0	455582.0	0.0	4292445.0	4.389989068927218e-06	0.0	inf	0.009206740278577184	0.001686449619188949
COG4837	2.0	455582.0	29.0	4292445.0	4.389989068927218e-06	6.756056280278489e-06	0.6497857458265963	0.7643567989948572	0.7723045234450542
COG1888	2.0	455582.0	670.0	4292445.0	4.389989068927218e-06	0.00015608819682022716	0.028125054670106408	2.164995417407345e-26	4.722036862288023e-16
COG4038	2.0	455582.0	0.0	4292445.0	4.389989068927218e-06	0.0	inf	0.009206740278577184	0.001686449619188949
COG1993	2.0	455582.0	224.0	4292445.0	4.389989068927218e-06	5.218471057870281e-05	0.08412404745076471	8.84135875554149e-08	1.470280114936964e-05
COG3860	2.0	455582.0	1708.0	4292445.0	4.389989068927218e-06	0.00039790841816260896	0.011032661960756026	4.526506617629937e-71	3.50101660940575e-40
COG4830	2.0	455582.0	19.0	4292445.0	4.389989068927218e-06	4.426381700872113e-06	0.9917782436300682	1.0	1.0
COG2033	2.0	455582.0	673.0	4292445.0	4.389989068927218e-06	0.00015678709919404908	0.02799968295538082	1.39518003529618e-26	4.018435095943952e-16
COG3130	2.0	455582.0	615.0	4292445.0	4.389989068927218e-06	0.0001432749866334921	0.03064030346174194	3.35953877502968e-24	9.109395099818251e-15
COG3813	2.0	455582.0	2658.0	4292445.0	4.389989068927218e-06	0.0006192275032062146	0.007089460733247289	2.2611082530335077e-112	3.4300334998704855e-62
COG0292	2.0	455582.0	480.0	4292445.0	4.389989068927218e-06	0.00011182437981150604	0.039257888810356856	2.2337637915260625e-18	1.3224696144130804e-11
COG2938	2.0	455582.0	7958.0	4292445.0	4.389989068927218e-06	0.0018539550302915937	0.0023679048289735227	0.0	7.536841562808139e-185
COG3564	2.0	455582.0	26.0	4292445.0	4.389989068927218e-06	6.057153906456577e-06	0.7247610241912036	1.0	0.9046687817126005
COG5341	2.0	455582.0	1.0	4292445.0	4.389989068927218e-06	2.3296745794063757e-07	18.843786628971294	0.02585342023192048	0.01749498232709911
COG0261	2.0	455582.0	3168.0	4292445.0	4.389989068927218e-06	0.0007380409067559398	0.005948164971266191	1.2560783826391817e-134	5.362419340470498e-74
COG4259	2.0	455582.0	3.0	4292445.0	4.389989068927218e-06	6.989023738219127e-07	6.281262209657098	0.07563831500068859	0.12134400123235797
COG4768	2.0	455582.0	0.0	4292445.0	4.389989068927218e-06	0.0	inf	0.009206740278577184	0.001686449619188949
COG0251	2.0	455582.0	136.0	4292445.0	4.389989068927218e-06	3.168357427992671e-05	0.13855725462478893	0.00022208975206196744	0.0019054682462737592
COG2009	2.0	455582.0	0.0	4292445.0	4.389989068927218e-06	0.0	inf	0.009206740278577184	0.001686449619188949
COG5552	2.0	455582.0	15953.0	4292445.0	4.389989068927218e-06	0.003716529856526991	0.001181206458281909	0.0	0.0
COG0242	1.0	455582.0	4.0	4292445.0	2.194994534463609e-06	9.318698317625503e-07	2.355473328621412	0.3961101931528261	0.9754816930331098
COG3502	1.0	455582.0	427.0	4292445.0	2.194994534463609e-06	9.947710454065224e-05	0.022065323921512052	1.4398221656860402e-17	8.358353571376955e-11
COG3193	1.0	455582.0	3.0	4292445.0	2.194994534463609e-06	6.989023738219127e-07	3.140631104828549	0.33201581744243214	0.8436286716632341
COG5051	1.0	455582.0	36.0	4292445.0	2.194994534463609e-06	8.386828485862953e-06	0.2617192587357124	0.25687354260038797	0.2524570318196864
COG5550	1.0	455582.0	1.0	4292445.0	2.194994534463609e-06	2.3296745794063757e-07	9.421893314485647	0.18269697046040773	0.4594887934950256
COG2924	1.0	455582.0	6615.0	4292445.0	2.194994534463609e-06	0.0015410797342773174	0.0014243224965208839	1.3565512977404198e-287	3.215355838207961e-154
COG1447	1.0	455582.0	407.0	4292445.0	2.194994534463609e-06	9.481775538183949e-05	0.023149615023306258	1.0484207358743829e-16	2.472906007327217e-10
COG1825	1.0	455582.0	587.0	4292445.0	2.194994534463609e-06	0.00013675189781115426	0.016050925578340113	1.780022869673958e-24	1.467789455144317e-14
COG3476	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG5304	1.0	455582.0	7126.0	4292445.0	2.194994534463609e-06	0.0016601261052849833	0.0013221854216230208	2.57349646867353e-310	4.7855635562095744e-166
COG3133	1.0	455582.0	1.0	4292445.0	2.194994534463609e-06	2.3296745794063757e-07	9.421893314485647	0.18269697046040773	0.4594887934950256
COG4922	1.0	455582.0	15.0	4292445.0	2.194994534463609e-06	3.4945118691095636e-06	0.6281262209657097	1.0	0.9761437387570402
COG1734	1.0	455582.0	131.0	4292445.0	2.194994534463609e-06	3.051873699022352e-05	0.07192284972889806	4.3151331306034453e-05	0.0009677262179747593
COG5439	1.0	455582.0	22.0	4292445.0	2.194994534463609e-06	5.125284074694026e-06	0.4282678779311658	0.719940080095294	0.6167522085457036
COG1594	1.0	455582.0	15.0	4292445.0	2.194994534463609e-06	3.4945118691095636e-06	0.6281262209657097	1.0	0.9761437387570402
COG4064	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG5447	1.0	455582.0	92.0	4292445.0	2.194994534463609e-06	2.1433006130538656e-05	0.10241188385310486	0.002126864097053003	0.00895761552080249
COG4390	1.0	455582.0	21.0	4292445.0	2.194994534463609e-06	4.892316616753389e-06	0.4486615864040784	0.7171534600413699	0.6583094145887713
COG4968	1.0	455582.0	1.0	4292445.0	2.194994534463609e-06	2.3296745794063757e-07	9.421893314485647	0.18269697046040773	0.4594887934950256
COG5478	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG3865	1.0	455582.0	12.0	4292445.0	2.194994534463609e-06	2.795609495287651e-06	0.7851577762071372	1.0	1.0
COG4933	1.0	455582.0	41.0	4292445.0	2.194994534463609e-06	9.55166577556614e-06	0.22980227596306457	0.18203216246706014	0.18501365727442182
COG0599	1.0	455582.0	135.0	4292445.0	2.194994534463609e-06	3.145060682198607e-05	0.06979180232952331	2.927006369891155e-05	0.0007721111603219836
COG5488	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG5559	1.0	455582.0	1548.0	4292445.0	2.194994534463609e-06	0.00036063362489210693	0.006086494389202614	4.2300023811808886e-66	6.327737739797781e-37
COG3370	1.0	455582.0	106.0	4292445.0	2.194994534463609e-06	2.469455054170758e-05	0.08888578598571364	0.0004347824331304884	0.004006824643017944
COG1753	1.0	455582.0	410.0	4292445.0	2.194994534463609e-06	9.55166577556614e-05	0.022980227596306455	6.976972874650076e-17	2.1014291891699397e-10
COG2053	1.0	455582.0	137.0	4292445.0	2.194994534463609e-06	3.1916541737867345e-05	0.06877294390135509	3.0659460689602385e-05	0.000689766159675121
COG1998	1.0	455582.0	255.0	4292445.0	2.194994534463609e-06	5.940670177486258e-05	0.03694860123327704	3.642959768944396e-10	9.861566585723206e-07
COG3586	1.0	455582.0	480.0	4292445.0	2.194994534463609e-06	0.00011182437981150604	0.019628944405178428	8.406020434380522e-20	4.740017428528714e-12
COG4040	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG3729	1.0	455582.0	826.0	4292445.0	2.194994534463609e-06	0.00019243112025896662	0.011406650501798603	1.1832934827074013e-34	3.8383307378240794e-20
COG5469	1.0	455582.0	5.0	4292445.0	2.194994534463609e-06	1.1648372897031878e-06	1.8843786628971293	0.45405460203453385	1.0
COG4840	1.0	455582.0	341.0	4292445.0	2.194994534463609e-06	7.94419031577574e-05	0.02763018567297844	5.872713623760198e-14	8.943859726350322e-09
COG0757	1.0	455582.0	5.0	4292445.0	2.194994534463609e-06	1.1648372897031878e-06	1.8843786628971293	0.45405460203453385	1.0
COG4566	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG4062	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG2044	1.0	455582.0	151.0	4292445.0	2.194994534463609e-06	3.517808614903627e-05	0.06239664446679236	6.183663605085643e-06	0.0003139473495357263
COG3783	1.0	455582.0	38.0	4292445.0	2.194994534463609e-06	8.852763401744227e-06	0.24794456090751704	0.17575596628898962	0.22284140541942588
COG3978	1.0	455582.0	1206.0	4292445.0	2.194994534463609e-06	0.0002809587542764089	0.00781251518614067	3.9527926212811626e-51	5.514873232214557e-29
COG3744	1.0	455582.0	89.0	4292445.0	2.194994534463609e-06	2.073410375671674e-05	0.10586396982568143	0.002003193239829516	0.010653989561190434
COG2361	1.0	455582.0	499.0	4292445.0	2.194994534463609e-06	0.00011625076151237815	0.01888154972842815	1.126745050345643e-20	1.6967190891062044e-12
COG4892	1.0	455582.0	1625.0	4292445.0	2.194994534463609e-06	0.00037857211915353603	0.005798088193529629	2.2199303368094874e-69	1.0351365636326259e-38
COG3514	1.0	455582.0	6297.0	4292445.0	2.194994534463609e-06	0.0014669960826521947	0.0014962511218811572	1.3047609614953593e-273	7.359004757664433e-147
COG3111	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG2058	1.0	455582.0	16.0	4292445.0	2.194994534463609e-06	3.727479327050201e-06	0.588868332155353	1.0	0.9139754067046425
COG4859	1.0	455582.0	109.0	4292445.0	2.194994534463609e-06	2.5393452915529495e-05	0.08643938820629034	0.0004701286937221779	0.003375450653246226
COG1585	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG2036	1.0	455582.0	418.0	4292445.0	2.194994534463609e-06	9.73803974191865e-05	0.02254041462795609	3.1560208495472526e-17	1.3616097993745932e-10
COG1959	1.0	455582.0	3.0	4292445.0	2.194994534463609e-06	6.989023738219127e-07	3.140631104828549	0.33201581744243214	0.8436286716632341
COG4270	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG1546	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG3742	1.0	455582.0	15.0	4292445.0	2.194994534463609e-06	3.4945118691095636e-06	0.6281262209657097	1.0	0.9761437387570402
COG2351	1.0	455582.0	913.0	4292445.0	2.194994534463609e-06	0.0002126992890998021	0.0103197079019558	1.7332886845138785e-38	3.605216423903575e-22
COG2004	1.0	455582.0	14.0	4292445.0	2.194994534463609e-06	3.2615444111689258e-06	0.6729923796061177	1.0	1.0
COG1815	1.0	455582.0	342.0	4292445.0	2.194994534463609e-06	7.967487061569805e-05	0.02754939565639078	5.88107310166563e-14	8.469636397198059e-09
COG4570	1.0	455582.0	49.0	4292445.0	2.194994534463609e-06	1.141540543909124e-05	0.1922835370303193	0.08723755019078691	0.11332932813616382
COG4919	1.0	455582.0	35.0	4292445.0	2.194994534463609e-06	8.153861027922314e-06	0.2691969518424471	0.2536811632271442	0.26877429935577823
COG1416	1.0	455582.0	435.0	4292445.0	2.194994534463609e-06	0.00010134084420417734	0.021659524860886546	6.506247939927616e-18	5.417663246655083e-11
COG4803	1.0	455582.0	3.0	4292445.0	2.194994534463609e-06	6.989023738219127e-07	3.140631104828549	0.33201581744243214	0.8436286716632341
COG5614	1.0	455582.0	231.0	4292445.0	2.194994534463609e-06	5.381548278428728e-05	0.04078741694582531	3.906757770489649e-09	3.6929909070373565e-06
COG5462	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG4852	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG2315	1.0	455582.0	233.0	4292445.0	2.194994534463609e-06	5.428141770016855e-05	0.040437310362599344	2.487126359438598e-09	3.3076417600887358e-06
COG4551	1.0	455582.0	88.0	4292445.0	2.194994534463609e-06	2.0501136298776104e-05	0.10706696948279144	0.003127760185502607	0.011289069335604513
COG1683	1.0	455582.0	2.0	4292445.0	2.194994534463609e-06	4.6593491588127513e-07	4.710946657242824	0.2611187456768835	0.677511375925214
COG0344	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG3038	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG1371	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG3862	1.0	455582.0	133.0	4292445.0	2.194994534463609e-06	3.09846719061048e-05	0.07084130311643343	4.531860991856067e-05	0.000864363374700706
COG5515	1.0	455582.0	1311.0	4292445.0	2.194994534463609e-06	0.00030542033736017586	0.007186798866884551	7.353174094516123e-56	2.0063043175503036e-31
COG3238	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG3615	1.0	455582.0	742.0	4292445.0	2.194994534463609e-06	0.00017286185379195308	0.012697969426530521	5.15785574234946e-31	3.49617853347273e-18
COG3788	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG3189	1.0	455582.0	444.0	4292445.0	2.194994534463609e-06	0.00010343755132564308	0.021220480438030737	3.013572550168437e-18	3.326948150461029e-11
COG5500	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG0711	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG3811	1.0	455582.0	755.0	4292445.0	2.194994534463609e-06	0.00017589043074518136	0.012479328893358472	9.596973078673797e-32	1.7385547827257285e-18
COG4704	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG2402	1.0	455582.0	14.0	4292445.0	2.194994534463609e-06	3.2615444111689258e-06	0.6729923796061177	1.0	1.0
COG4954	1.0	455582.0	2.0	4292445.0	2.194994534463609e-06	4.6593491588127513e-07	4.710946657242824	0.2611187456768835	0.677511375925214
COG2105	1.0	455582.0	57.0	4292445.0	2.194994534463609e-06	1.3279145102616342e-05	0.16529637393834468	0.04138646688958287	0.06992772210380843
COG1937	1.0	455582.0	29741.0	4292445.0	2.194994534463609e-06	0.006928685166612502	0.0003167981343763036	0.0	0.0
COG3134	1.0	455582.0	0.0	4292445.0	2.194994534463609e-06	0.0	inf	0.09595185529920848	0.1701061382925836
COG1846	1.0	455582.0	31.0	4292445.0	2.194994534463609e-06	7.221991196159764e-06	0.3039320424027628	0.3625655573485672	0.3458819010882279
COG5433	1.0	455582.0	3.0	4292445.0	2.194994534463609e-06	6.989023738219127e-07	3.140631104828549	0.33201581744243214	0.8436286716632341
COG2075	1.0	455582.0	86.0	4292445.0	2.194994534463609e-06	2.003520138289483e-05	0.10955689900564705	0.0029619724193735335	0.012676840513671744
COG2910	1.0	455582.0	1.0	4292445.0	2.194994534463609e-06	2.3296745794063757e-07	9.421893314485647	0.18269697046040773	0.4594887934950256
COG0736	1.0	455582.0	66.0	4292445.0	2.194994534463609e-06	1.537585222408208e-05	0.14275595931038856	0.01988991764147234	0.04090649481091826
COG3526	1.0	455582.0	1854.0	4292445.0	2.194994534463609e-06	0.00043192166702194206	0.005081927354091503	1.6819824673493876e-79	5.069623600888198e-44
COG0184	0.0	455582.0	50182.0	4292445.0	0.0	0.011690772974377074	0.0	0.0	0.0
COG0851	0.0	455582.0	8344.0	4292445.0	0.0	0.0019438804690566798	0.0	0.0	1.0587312178913978e-194
COG2841	0.0	455582.0	7497.0	4292445.0	0.0	0.0017465570321809599	0.0	0.0	4.306955489795483e-175
COG4472	0.0	455582.0	7435.0	4292445.0	0.0	0.0017321130497886402	0.0	0.0	1.173261285906387e-173
COG4496	0.0	455582.0	6409.0	4292445.0	0.0	0.0014930884379415461	0.0	1.989190764024828e-281	6.561401472388642e-150
COG3027	0.0	455582.0	5272.0	4292445.0	0.0	0.0012282044382630412	0.0	1.1836177143203164e-231	1.3441490244056013e-123
COG4281	0.0	455582.0	5204.0	4292445.0	0.0	0.0012123626511230778	0.0	1.821540034399726e-228	5.034147705189605e-122
COG4443	0.0	455582.0	4671.0	4292445.0	0.0	0.001088190996040718	0.0	2.771539657017776e-205	1.083982516593906e-109
COG5639	0.0	455582.0	3905.0	4292445.0	0.0	0.0009097379232581897	0.0	1.4597465604509385e-171	5.751934968839812e-92
COG1544	0.0	455582.0	3673.0	4292445.0	0.0	0.0008556894730159618	0.0	1.8791191031069248e-161	1.3444451519537258e-86
COG0198	0.0	455582.0	3628.0	4292445.0	0.0	0.000845205937408633	0.0	1.5409433291269076e-159	1.4788606667893759e-85
COG3798	0.0	455582.0	3355.0	4292445.0	0.0	0.000781605821390839	0.0	1.7662389303761155e-147	3.075946929373892e-79
COG5425	0.0	455582.0	3232.0	4292445.0	0.0	0.0007529508240641406	0.0	4.637307803247722e-142	2.1616756159913144e-76
COG4224	0.0	455582.0	2590.0	4292445.0	0.0	0.0006033857160662513	0.0	5.698127796635221e-114	1.5742758378340797e-61
COG3492	0.0	455582.0	2486.0	4292445.0	0.0	0.000579157100440425	0.0	1.94833556092224e-109	4.030907296378651e-59
COG3460	0.0	455582.0	2424.0	4292445.0	0.0	0.0005647131180481055	0.0	1.281683910006467e-106	1.0996652529175306e-57
COG2901	0.0	455582.0	2051.0	4292445.0	0.0	0.00047781625623624765	0.0	2.0518959161617507e-90	4.808782731436179e-49
COG0051	0.0	455582.0	1917.0	4292445.0	0.0	0.0004465986168722022	0.0	1.7953258527283448e-84	6.130804685193532e-46
COG1342	0.0	455582.0	1615.0	4292445.0	0.0	0.0003762424445741297	0.0	3.3899020099935617e-71	6.164672572750128e-39
COG3553	0.0	455582.0	1477.0	4292445.0	0.0	0.00034409293537832167	0.0	4.714878365847597e-65	9.811570302215485e-36
COG3906	0.0	455582.0	1453.0	4292445.0	0.0	0.0003385017163877464	0.0	5.2233338764427594e-64	3.5378625940698725e-35
COG3461	0.0	455582.0	1439.0	4292445.0	0.0	0.00033524017197657745	0.0	1.587028275667117e-63	7.476241147858865e-35
COG2880	0.0	455582.0	1164.0	4292445.0	0.0	0.0002711741210429021	0.0	1.7614401580423453e-51	1.8229453455831877e-28
COG4321	0.0	455582.0	1125.0	4292445.0	0.0	0.0002620883901832173	0.0	1.008144173732475e-49	1.4701903749499119e-27
COG0831	0.0	455582.0	991.0	4292445.0	0.0	0.00023087075081917183	0.0	5.617533717055613e-44	1.924496836190171e-24
COG2739	0.0	455582.0	962.0	4292445.0	0.0	0.00022411469453889333	0.0	1.4811278486528803e-42	9.106171437188974e-24
COG2824	0.0	455582.0	876.0	4292445.0	0.0	0.0002040794931559985	0.0	6.511313647173312e-39	9.16748330334159e-22
COG5554	0.0	455582.0	865.0	4292445.0	0.0	0.0002015168511186515	0.0	2.2001230032288313e-38	1.6541362509706275e-21
COG4479	0.0	455582.0	801.0	4292445.0	0.0	0.0001866069338104507	0.0	1.3666842194307842e-35	5.135465759088805e-20
COG4483	0.0	455582.0	751.0	4292445.0	0.0	0.0001749585609134188	0.0	2.7200220753601405e-33	7.5355502107611505e-19
COG2916	0.0	455582.0	724.0	4292445.0	0.0	0.0001686684395490216	0.0	2.836267467548411e-32	3.216738963549637e-18
COG4476	0.0	455582.0	704.0	4292445.0	0.0	0.00016400909039020884	0.0	2.1214459849209634e-31	9.429503826451958e-18
COG2920	0.0	455582.0	677.0	4292445.0	0.0	0.00015771896902581163	0.0	3.548419416856964e-30	4.0299816501812165e-17
COG3139	0.0	455582.0	652.0	4292445.0	0.0	0.00015189478257729568	0.0	6.626821055396028e-29	1.547683978062628e-16
COG5420	0.0	455582.0	641.0	4292445.0	0.0	0.00014933214053994867	0.0	1.326175325489738e-28	2.7983618160540218e-16
COG5503	0.0	455582.0	569.0	4292445.0	0.0	0.00013255848356822278	0.0	1.856498370428234e-25	1.3556279088425404e-14
COG0256	0.0	455582.0	540.0	4292445.0	0.0	0.00012580242728794428	0.0	5.1033191561444734e-24	6.483474923345493e-14
COG0858	0.0	455582.0	506.0	4292445.0	0.0	0.00011788153371796261	0.0	1.1769532817854566e-22	4.068391844152533e-13
COG1531	0.0	455582.0	476.0	4292445.0	0.0	0.00011089250997974347	0.0	3.1806726267973077e-21	2.060492594257666e-12
COG4471	0.0	455582.0	458.0	4292445.0	0.0	0.00010669909573681201	0.0	1.475990237353294e-20	5.458668669552773e-12
COG3512	0.0	455582.0	452.0	4292445.0	0.0	0.00010530129098916817	0.0	3.5567001985400116e-20	7.5543091888428e-12
COG2973	0.0	455582.0	442.0	4292445.0	0.0	0.0001029716164097618	0.0	7.391565486750124e-20	1.2985415428595007e-11
COG4841	0.0	455582.0	423.0	4292445.0	0.0	9.854523470888969e-05	0.0	5.686545384990514e-19	3.637022954300663e-11
COG0832	0.0	455582.0	382.0	4292445.0	0.0	8.899356893332355e-05	0.0	3.1154991513373046e-17	3.3683487971512033e-10
COG3082	0.0	455582.0	376.0	4292445.0	0.0	8.759576418567972e-05	0.0	7.476451656334841e-17	4.667325007022679e-10
COG2012	0.0	455582.0	342.0	4292445.0	0.0	7.967487061569805e-05	0.0	1.7559864081496321e-15	2.9702534578730877e-09
COG3141	0.0	455582.0	341.0	4292445.0	0.0	7.94419031577574e-05	0.0	1.7467058865151098e-15	3.1366151233185887e-09
COG3691	0.0	455582.0	338.0	4292445.0	0.0	7.87430007839355e-05	0.0	2.6283263012890813e-15	3.6938135307947252e-09
COG0799	0.0	455582.0	325.0	4292445.0	0.0	7.571442383070721e-05	0.0	8.769979776206742e-15	7.505688855149228e-09
COG4703	0.0	455582.0	324.0	4292445.0	0.0	7.548145637276657e-05	0.0	1.4112723638737467e-14	7.926647639977448e-09
COG5489	0.0	455582.0	318.0	4292445.0	0.0	7.408365162512275e-05	0.0	1.9753777473507863e-14	1.099827779178532e-08
COG5119	0.0	455582.0	302.0	4292445.0	0.0	7.035617229807254e-05	0.0	9.923419477622068e-14	2.6362108148341597e-08
COG4838	0.0	455582.0	297.0	4292445.0	0.0	6.919133500836936e-05	0.0	1.4783648011582087e-13	3.46526683740835e-08
COG4997	0.0	455582.0	297.0	4292445.0	0.0	6.919133500836936e-05	0.0	1.4783648011582087e-13	3.46526683740835e-08
COG2092	0.0	455582.0	295.0	4292445.0	0.0	6.872540009248809e-05	0.0	2.278075842092831e-13	3.8659416608863994e-08
COG0335	0.0	455582.0	293.0	4292445.0	0.0	6.82594651766068e-05	0.0	2.21352614691118e-13	4.313037478883976e-08
COG1965	0.0	455582.0	288.0	4292445.0	0.0	6.709462788690362e-05	0.0	5.331308207106518e-13	5.670804593358295e-08
COG3074	0.0	455582.0	283.0	4292445.0	0.0	6.592979059720043e-05	0.0	7.648328836259811e-13	7.457052550521758e-08
COG4683	0.0	455582.0	280.0	4292445.0	0.0	6.523088822337851e-05	0.0	1.195477943553612e-12	8.789231618492947e-08
COG3824	0.0	455582.0	260.0	4292445.0	0.0	6.0571539064565765e-05	0.0	9.009571091074893e-12	2.6330588829658113e-07
COG3795	0.0	455582.0	258.0	4292445.0	0.0	6.010560414868449e-05	0.0	8.42807060814908e-12	2.938829171421084e-07
COG0789	0.0	455582.0	253.0	4292445.0	0.0	5.8940766858981306e-05	0.0	1.2557520595951264e-11	3.8682287055185425e-07
COG0526	0.0	455582.0	246.0	4292445.0	0.0	5.730999465339684e-05	0.0	2.8328767986529994e-11	5.684834661371779e-07
COG4898	0.0	455582.0	238.0	4292445.0	0.0	5.544625498987174e-05	0.0	6.358245349075628e-11	8.831000497707511e-07
COG5507	0.0	455582.0	233.0	4292445.0	0.0	5.428141770016855e-05	0.0	9.472205992542645e-11	1.163272980070951e-06
COG0139	0.0	455582.0	233.0	4292445.0	0.0	5.428141770016855e-05	0.0	9.472205992542645e-11	1.163272980070951e-06
COG5417	0.0	455582.0	233.0	4292445.0	0.0	5.428141770016855e-05	0.0	9.472205992542645e-11	1.163272980070951e-06
COG5586	0.0	455582.0	215.0	4292445.0	0.0	5.008800345723707e-05	0.0	7.379111443090987e-10	3.142628928900918e-06
COG3536	0.0	455582.0	212.0	4292445.0	0.0	4.938910108341516e-05	0.0	1.1553024221890743e-09	3.709867825455455e-06
COG3450	0.0	455582.0	198.0	4292445.0	0.0	4.6127556672246237e-05	0.0	3.6347430838555677e-09	8.057666626405297e-06
COG5513	0.0	455582.0	198.0	4292445.0	0.0	4.6127556672246237e-05	0.0	3.6347430838555677e-09	8.057666626405297e-06
COG3140	0.0	455582.0	197.0	4292445.0	0.0	4.58945892143056e-05	0.0	3.609617402536087e-09	8.517388924224831e-06
COG3084	0.0	455582.0	196.0	4292445.0	0.0	4.566162175636496e-05	0.0	5.840853601451605e-09	9.003446116595676e-06
COG4226	0.0	455582.0	190.0	4292445.0	0.0	4.4263817008721134e-05	0.0	8.17114942825928e-09	1.2564136876869465e-05
COG1761	0.0	455582.0	173.0	4292445.0	0.0	4.03033702237303e-05	0.0	4.100262801065398e-08	3.238155697851708e-05
COG4378	0.0	455582.0	172.0	4292445.0	0.0	4.007040276578966e-05	0.0	6.660904420084643e-08	3.424046842541213e-05
COG1997	0.0	455582.0	164.0	4292445.0	0.0	3.820666310226456e-05	0.0	1.5008078192003856e-07	5.3545236093594764e-05
COG3682	0.0	455582.0	164.0	4292445.0	0.0	3.820666310226456e-05	0.0	1.5008078192003856e-07	5.3545236093594764e-05
COG4896	0.0	455582.0	161.0	4292445.0	0.0	3.750776072844265e-05	0.0	1.3836229715227775e-07	6.333686034105159e-05
COG2139	0.0	455582.0	155.0	4292445.0	0.0	3.6109955980798825e-05	0.0	3.232799940990064e-07	8.86612669623828e-05
COG3269	0.0	455582.0	153.0	4292445.0	0.0	3.5644021064917544e-05	0.0	3.114530326316612e-07	9.919509993825696e-05
COG5216	0.0	455582.0	147.0	4292445.0	0.0	3.424621631727372e-05	0.0	7.289853153930758e-07	0.00013898310610876
